"","region","site","canopy","canopycont","elev","lat","long","rep","species","full_species","family","MAT","MAP","temprange_pos","pptrange_pos","plot_seeded","new18","new19","new20","new_all"
"757","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","ABIGRA","Abies grandis","abies",4.3,994,-1.60981697171381,-0.383029041717907,"w",0,0,0,0
"758","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","PICSIT","Picea sitchensis","picea",4.3,994,-1.25378787878788,-0.702402294729294,"w",0,0,0,0
"759","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","PINPON","Pinus ponderosa","pinus",4.3,994,-1.05662188099808,-0.299841812522324,"w",0,0,0,0
"760","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","MAHNER","Mahonia nervosa","berberidaceae",4.3,994,-1.43484224965706,-0.817009228187919,"w",0,0,0,0
"761","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","RUBURS","Rubus ursinus","rosaceae",4.3,994,-1.83626875407697,-0.765543099820178,"w",0,0,0,0
"762","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","SAMCER","Sambucus caerulea","adoxaceae",4.3,994,-1.16867469879518,-0.241918925667989,"w",0,0,0,0
"763","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","SORSIT","Sorbus sitchensis","rosaceae",4.3,994,-0.0993083003952564,-0.880685731976316,"w",1,0,0,1
"764","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","VACPAR","Vaccinium parvifolium","ericaceae",4.3,994,-1.41391551295705,-0.870007206488907,"w",0,0,0,0
"765","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","ERILAN","Eriophyllum lanatum","asteraceae",4.3,994,-0.716535433070866,-0.489117377583223,"w",0,0,0,0
"766","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","MAIDIL","Maianthemum dilatatum","asparagaceae",4.3,994,-0.876884422110553,-0.803217305661784,"w",0,0,0,0
"767","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","TOLMEN","Tolmiea menziesii","saxifragaceae",4.3,994,-1.46108663729809,-1.04301314909739,"w",1,1,3,5
"768","RP","RP-11-2","open",18.6666666666667,1108,48.582518,-120.621571,"RP-11-2-a","CARSTI","Carex stipata","cyperaceae",4.3,994,-1.11808313476304,-0.299301671564445,"w",0,0,0,0
"769","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","ABIGRA","Abies grandis","abies",4.3,994,-1.60981697171381,-0.383029041717907,"w",0,0,0,0
"770","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","PICSIT","Picea sitchensis","picea",4.3,994,-1.25378787878788,-0.702402294729294,"w",0,0,0,0
"771","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","PINPON","Pinus ponderosa","pinus",4.3,994,-1.05662188099808,-0.299841812522324,"w",0,0,0,0
"772","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","MAHNER","Mahonia nervosa","berberidaceae",4.3,994,-1.43484224965706,-0.817009228187919,"w",0,0,0,0
"773","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","RUBURS","Rubus ursinus","rosaceae",4.3,994,-1.83626875407697,-0.765543099820178,"w",0,0,0,0
"774","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","SAMCER","Sambucus caerulea","adoxaceae",4.3,994,-1.16867469879518,-0.241918925667989,"w",0,0,0,0
"775","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","SORSIT","Sorbus sitchensis","rosaceae",4.3,994,-0.0993083003952564,-0.880685731976316,"w",8,0,0,8
"776","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","VACPAR","Vaccinium parvifolium","ericaceae",4.3,994,-1.41391551295705,-0.870007206488907,"w",0,0,0,0
"777","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","ERILAN","Eriophyllum lanatum","asteraceae",4.3,994,-0.716535433070866,-0.489117377583223,"w",0,0,0,0
"778","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","MAIDIL","Maianthemum dilatatum","asparagaceae",4.3,994,-0.876884422110553,-0.803217305661784,"w",0,0,0,0
"779","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","TOLMEN","Tolmiea menziesii","saxifragaceae",4.3,994,-1.46108663729809,-1.04301314909739,"w",2,0,0,2
"780","RP","RP-11-2","open",16.8,1108,48.582518,-120.621571,"RP-11-2-b","CARSTI","Carex stipata","cyperaceae",4.3,994,-1.11808313476304,-0.299301671564445,"w",0,0,0,0
"781","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","ABIGRA","Abies grandis","abies",4.3,994,-1.60981697171381,-0.383029041717907,"w",0,0,0,0
"782","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","PICSIT","Picea sitchensis","picea",4.3,994,-1.25378787878788,-0.702402294729294,"w",0,0,0,0
"783","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","PINPON","Pinus ponderosa","pinus",4.3,994,-1.05662188099808,-0.299841812522324,"w",0,0,0,0
"784","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","MAHNER","Mahonia nervosa","berberidaceae",4.3,994,-1.43484224965706,-0.817009228187919,"w",0,0,0,0
"785","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","RUBURS","Rubus ursinus","rosaceae",4.3,994,-1.83626875407697,-0.765543099820178,"w",0,2,0,2
"786","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","SAMCER","Sambucus caerulea","adoxaceae",4.3,994,-1.16867469879518,-0.241918925667989,"w",0,0,0,0
"787","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","SORSIT","Sorbus sitchensis","rosaceae",4.3,994,-0.0993083003952564,-0.880685731976316,"w",5,0,0,5
"788","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","VACPAR","Vaccinium parvifolium","ericaceae",4.3,994,-1.41391551295705,-0.870007206488907,"w",0,0,0,0
"789","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","ERILAN","Eriophyllum lanatum","asteraceae",4.3,994,-0.716535433070866,-0.489117377583223,"w",1,0,0,1
"790","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","MAIDIL","Maianthemum dilatatum","asparagaceae",4.3,994,-0.876884422110553,-0.803217305661784,"w",0,0,0,0
"791","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","TOLMEN","Tolmiea menziesii","saxifragaceae",4.3,994,-1.46108663729809,-1.04301314909739,"w",0,0,0,0
"792","RP","RP-11-2","open",14.9333333333333,1108,48.582518,-120.621571,"RP-11-2-c","CARSTI","Carex stipata","cyperaceae",4.3,994,-1.11808313476304,-0.299301671564445,"w",0,0,0,0
"793","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","ABIGRA","Abies grandis","abies",2.1,1457,-2.34193011647255,0.317756125248321,"w",0,0,0,0
"794","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","PICSIT","Picea sitchensis","picea",2.1,1457,-1.92045454545455,-0.370383650053783,"w",0,0,0,0
"795","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","PINPON","Pinus ponderosa","pinus",2.1,1457,-1.478886756238,0.172679491758944,"w",0,0,0,0
"796","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","MAHNER","Mahonia nervosa","berberidaceae",2.1,1457,-2.03840877914952,-0.493323545861297,"w",0,0,0,0
"797","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","RUBURS","Rubus ursinus","rosaceae",2.1,1457,-2.41030658838878,-0.41125607376516,"w",0,0,0,0
"798","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","SAMCER","Sambucus caerulea","adoxaceae",2.1,1457,-1.69879518072289,0.271940290225022,"w",0,0,0,0
"799","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","SORSIT","Sorbus sitchensis","rosaceae",2.1,1457,-0.534090909090909,-0.594009519755427,"w",4,1,0,5
"800","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","VACPAR","Vaccinium parvifolium","ericaceae",2.1,1457,-2.0386936457224,-0.586040877658351,"w",0,0,0,0
"801","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","ERILAN","Eriophyllum lanatum","asteraceae",2.1,1457,-1.06299212598425,-0.11204316400285,"w",0,0,0,0
"802","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","MAIDIL","Maianthemum dilatatum","asparagaceae",2.1,1457,-1.42964824120603,-0.474565894430494,"w",0,0,0,0
"803","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","TOLMEN","Tolmiea menziesii","saxifragaceae",2.1,1457,-2.1071953010279,-0.699056533689919,"w",0,0,0,0
"804","RP","RP-12-5","closed",15.1333333333333,1811,48.505611,-120.743289,"RP-12-5-a","CARSTI","Carex stipata","cyperaceae",2.1,1457,-1.58406142441091,0.285903877144753,"w",0,0,0,0
"805","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","ABIGRA","Abies grandis","abies",2.1,1457,-2.34193011647255,0.317756125248321,"w",0,1,0,1
"806","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","PICSIT","Picea sitchensis","picea",2.1,1457,-1.92045454545455,-0.370383650053783,"w",0,0,0,0
"807","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","PINPON","Pinus ponderosa","pinus",2.1,1457,-1.478886756238,0.172679491758944,"w",0,0,0,0
"808","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","MAHNER","Mahonia nervosa","berberidaceae",2.1,1457,-2.03840877914952,-0.493323545861297,"w",0,0,0,0
"809","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","RUBURS","Rubus ursinus","rosaceae",2.1,1457,-2.41030658838878,-0.41125607376516,"w",0,0,0,0
"810","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","SAMCER","Sambucus caerulea","adoxaceae",2.1,1457,-1.69879518072289,0.271940290225022,"w",0,0,0,0
"811","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","SORSIT","Sorbus sitchensis","rosaceae",2.1,1457,-0.534090909090909,-0.594009519755427,"w",3,0,0,3
"812","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","VACPAR","Vaccinium parvifolium","ericaceae",2.1,1457,-2.0386936457224,-0.586040877658351,"w",0,0,0,0
"813","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","ERILAN","Eriophyllum lanatum","asteraceae",2.1,1457,-1.06299212598425,-0.11204316400285,"w",0,0,0,0
"814","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","MAIDIL","Maianthemum dilatatum","asparagaceae",2.1,1457,-1.42964824120603,-0.474565894430494,"w",0,0,0,0
"815","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","TOLMEN","Tolmiea menziesii","saxifragaceae",2.1,1457,-2.1071953010279,-0.699056533689919,"w",0,0,0,0
"816","RP","RP-12-5","closed",22.4333333333333,1811,48.505611,-120.743289,"RP-12-5-b","CARSTI","Carex stipata","cyperaceae",2.1,1457,-1.58406142441091,0.285903877144753,"w",0,0,0,0
"817","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","ABIGRA","Abies grandis","abies",2.1,1457,-2.34193011647255,0.317756125248321,"w",0,0,0,0
"818","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","PICSIT","Picea sitchensis","picea",2.1,1457,-1.92045454545455,-0.370383650053783,"w",0,0,0,0
"819","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","PINPON","Pinus ponderosa","pinus",2.1,1457,-1.478886756238,0.172679491758944,"w",0,0,0,0
"820","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","MAHNER","Mahonia nervosa","berberidaceae",2.1,1457,-2.03840877914952,-0.493323545861297,"w",0,0,0,0
"821","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","RUBURS","Rubus ursinus","rosaceae",2.1,1457,-2.41030658838878,-0.41125607376516,"w",0,0,0,0
"822","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","SAMCER","Sambucus caerulea","adoxaceae",2.1,1457,-1.69879518072289,0.271940290225022,"w",0,0,0,0
"823","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","SORSIT","Sorbus sitchensis","rosaceae",2.1,1457,-0.534090909090909,-0.594009519755427,"w",0,0,0,0
"824","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","VACPAR","Vaccinium parvifolium","ericaceae",2.1,1457,-2.0386936457224,-0.586040877658351,"w",0,0,0,0
"825","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","ERILAN","Eriophyllum lanatum","asteraceae",2.1,1457,-1.06299212598425,-0.11204316400285,"w",0,0,0,0
"826","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","MAIDIL","Maianthemum dilatatum","asparagaceae",2.1,1457,-1.42964824120603,-0.474565894430494,"w",0,0,0,0
"827","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","TOLMEN","Tolmiea menziesii","saxifragaceae",2.1,1457,-2.1071953010279,-0.699056533689919,"w",0,0,0,0
"828","RP","RP-12-5","closed",9.66666666666667,1811,48.505611,-120.743289,"RP-12-5-c","CARSTI","Carex stipata","cyperaceae",2.1,1457,-1.58406142441091,0.285903877144753,"w",0,0,0,0
"829","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","ABIGRA","Abies grandis","abies",2.1,1457,-2.34193011647255,0.317756125248321,"w",0,0,0,0
"830","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","PICSIT","Picea sitchensis","picea",2.1,1457,-1.92045454545455,-0.370383650053783,"w",0,0,0,0
"831","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","PINPON","Pinus ponderosa","pinus",2.1,1457,-1.478886756238,0.172679491758944,"w",0,0,0,0
"832","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","MAHNER","Mahonia nervosa","berberidaceae",2.1,1457,-2.03840877914952,-0.493323545861297,"w",0,0,0,0
"833","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","RUBURS","Rubus ursinus","rosaceae",2.1,1457,-2.41030658838878,-0.41125607376516,"w",0,0,0,0
"834","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","SAMCER","Sambucus caerulea","adoxaceae",2.1,1457,-1.69879518072289,0.271940290225022,"w",0,0,0,0
"835","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","SORSIT","Sorbus sitchensis","rosaceae",2.1,1457,-0.534090909090909,-0.594009519755427,"w",4,2,0,6
"836","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","VACPAR","Vaccinium parvifolium","ericaceae",2.1,1457,-2.0386936457224,-0.586040877658351,"w",0,0,0,0
"837","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","ERILAN","Eriophyllum lanatum","asteraceae",2.1,1457,-1.06299212598425,-0.11204316400285,"w",0,0,0,0
"838","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","MAIDIL","Maianthemum dilatatum","asparagaceae",2.1,1457,-1.42964824120603,-0.474565894430494,"w",0,0,0,0
"839","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","TOLMEN","Tolmiea menziesii","saxifragaceae",2.1,1457,-2.1071953010279,-0.699056533689919,"w",0,0,0,0
"840","RP","RP-12-6","open",65.2333333333333,1817,48.505659,-120.743486,"RP-12-6-a","CARSTI","Carex stipata","cyperaceae",2.1,1457,-1.58406142441091,0.285903877144753,"w",0,0,0,0
"841","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","ABIGRA","Abies grandis","abies",2.1,1457,-2.34193011647255,0.317756125248321,"w",0,0,0,0
"842","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","PICSIT","Picea sitchensis","picea",2.1,1457,-1.92045454545455,-0.370383650053783,"w",0,1,0,1
"843","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","PINPON","Pinus ponderosa","pinus",2.1,1457,-1.478886756238,0.172679491758944,"w",0,0,0,0
"844","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","MAHNER","Mahonia nervosa","berberidaceae",2.1,1457,-2.03840877914952,-0.493323545861297,"w",0,0,0,0
"845","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","RUBURS","Rubus ursinus","rosaceae",2.1,1457,-2.41030658838878,-0.41125607376516,"w",0,0,0,0
"846","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","SAMCER","Sambucus caerulea","adoxaceae",2.1,1457,-1.69879518072289,0.271940290225022,"w",0,0,0,0
"847","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","SORSIT","Sorbus sitchensis","rosaceae",2.1,1457,-0.534090909090909,-0.594009519755427,"w",6,4,0,10
"848","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","VACPAR","Vaccinium parvifolium","ericaceae",2.1,1457,-2.0386936457224,-0.586040877658351,"w",0,0,0,0
"849","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","ERILAN","Eriophyllum lanatum","asteraceae",2.1,1457,-1.06299212598425,-0.11204316400285,"w",0,0,0,0
"850","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","MAIDIL","Maianthemum dilatatum","asparagaceae",2.1,1457,-1.42964824120603,-0.474565894430494,"w",0,0,0,0
"851","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","TOLMEN","Tolmiea menziesii","saxifragaceae",2.1,1457,-2.1071953010279,-0.699056533689919,"w",0,0,0,0
"852","RP","RP-12-6","open",76.2666666666667,1817,48.505659,-120.743486,"RP-12-6-b","CARSTI","Carex stipata","cyperaceae",2.1,1457,-1.58406142441091,0.285903877144753,"w",0,0,0,0
"853","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","ABIGRA","Abies grandis","abies",2.1,1457,-2.34193011647255,0.317756125248321,"w",0,1,0,1
"854","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","PICSIT","Picea sitchensis","picea",2.1,1457,-1.92045454545455,-0.370383650053783,"w",0,0,0,0
"855","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","PINPON","Pinus ponderosa","pinus",2.1,1457,-1.478886756238,0.172679491758944,"w",0,0,0,0
"856","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","MAHNER","Mahonia nervosa","berberidaceae",2.1,1457,-2.03840877914952,-0.493323545861297,"w",0,0,0,0
"857","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","RUBURS","Rubus ursinus","rosaceae",2.1,1457,-2.41030658838878,-0.41125607376516,"w",0,0,0,0
"858","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","SAMCER","Sambucus caerulea","adoxaceae",2.1,1457,-1.69879518072289,0.271940290225022,"w",0,0,0,0
"859","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","SORSIT","Sorbus sitchensis","rosaceae",2.1,1457,-0.534090909090909,-0.594009519755427,"w",1,0,0,1
"860","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","VACPAR","Vaccinium parvifolium","ericaceae",2.1,1457,-2.0386936457224,-0.586040877658351,"w",0,0,0,0
"861","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","ERILAN","Eriophyllum lanatum","asteraceae",2.1,1457,-1.06299212598425,-0.11204316400285,"w",0,0,0,0
"862","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","MAIDIL","Maianthemum dilatatum","asparagaceae",2.1,1457,-1.42964824120603,-0.474565894430494,"w",0,0,0,0
"863","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","TOLMEN","Tolmiea menziesii","saxifragaceae",2.1,1457,-2.1071953010279,-0.699056533689919,"w",0,0,0,0
"864","RP","RP-12-6","open",32.4333333333333,1817,48.505659,-120.743486,"RP-12-6-c","CARSTI","Carex stipata","cyperaceae",2.1,1457,-1.58406142441091,0.285903877144753,"w",0,0,0,0
"865","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","ABIGRA","Abies grandis","abies",1.9,1471,-2.40848585690516,0.33894617349352,"w",0,0,0,0
"866","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","PICSIT","Picea sitchensis","picea",1.9,1471,-1.98106060606061,-0.360344209394048,"w",0,0,0,0
"867","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","PINPON","Pinus ponderosa","pinus",1.9,1471,-1.51727447216891,0.186967392968313,"w",0,0,0,0
"868","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","MAHNER","Mahonia nervosa","berberidaceae",1.9,1471,-2.09327846364883,-0.483536073825503,"w",0,0,0,0
"869","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","RUBURS","Rubus ursinus","rosaceae",1.9,1471,-2.46249184605349,-0.400543291119868,"w",0,0,0,0
"870","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","SAMCER","Sambucus caerulea","adoxaceae",1.9,1471,-1.74698795180723,0.287478149884853,"w",0,0,0,0
"871","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","SORSIT","Sorbus sitchensis","rosaceae",1.9,1471,-0.573616600790514,-0.585341124569482,"w",0,0,0,0
"872","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","VACPAR","Vaccinium parvifolium","ericaceae",1.9,1471,-2.09549165779198,-0.577454422790905,"w",0,0,0,0
"873","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","ERILAN","Eriophyllum lanatum","asteraceae",1.9,1471,-1.09448818897638,-0.100641351929146,"w",0,0,0,0
"874","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","MAIDIL","Maianthemum dilatatum","asparagaceae",1.9,1471,-1.47989949748744,-0.464628270764753,"w",0,0,0,0
"875","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","TOLMEN","Tolmiea menziesii","saxifragaceae",1.9,1471,-2.16593245227606,-0.688656117673278,"w",0,0,0,0
"876","RP","RP-13-5","closed",21.9333333333333,1897,48.50423,-120.745762,"RP-13-5-a","CARSTI","Carex stipata","cyperaceae",1.9,1471,-1.62642308710617,0.303599077321705,"w",0,0,0,0
"877","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","ABIGRA","Abies grandis","abies",1.9,1471,-2.40848585690516,0.33894617349352,"w",0,0,0,0
"878","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","PICSIT","Picea sitchensis","picea",1.9,1471,-1.98106060606061,-0.360344209394048,"w",0,0,0,0
"879","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","PINPON","Pinus ponderosa","pinus",1.9,1471,-1.51727447216891,0.186967392968313,"w",0,0,0,0
"880","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","MAHNER","Mahonia nervosa","berberidaceae",1.9,1471,-2.09327846364883,-0.483536073825503,"w",0,0,0,0
"881","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","RUBURS","Rubus ursinus","rosaceae",1.9,1471,-2.46249184605349,-0.400543291119868,"w",0,0,0,0
"882","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","SAMCER","Sambucus caerulea","adoxaceae",1.9,1471,-1.74698795180723,0.287478149884853,"w",0,0,0,0
"883","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","SORSIT","Sorbus sitchensis","rosaceae",1.9,1471,-0.573616600790514,-0.585341124569482,"w",0,0,0,0
"884","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","VACPAR","Vaccinium parvifolium","ericaceae",1.9,1471,-2.09549165779198,-0.577454422790905,"w",0,0,0,0
"885","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","ERILAN","Eriophyllum lanatum","asteraceae",1.9,1471,-1.09448818897638,-0.100641351929146,"w",0,0,0,0
"886","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","MAIDIL","Maianthemum dilatatum","asparagaceae",1.9,1471,-1.47989949748744,-0.464628270764753,"w",0,0,0,0
"887","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","TOLMEN","Tolmiea menziesii","saxifragaceae",1.9,1471,-2.16593245227606,-0.688656117673278,"w",0,0,0,0
"888","RP","RP-13-5","closed",17.8,1897,48.50423,-120.745762,"RP-13-5-b","CARSTI","Carex stipata","cyperaceae",1.9,1471,-1.62642308710617,0.303599077321705,"w",0,0,0,0
"889","RP","RP-13-5","closed",20.2,1897,48.50423,-120.745762,"RP-13-5-c","ABIGRA","Abies grandis","abies",1.9,1471,-2.40848585690516,0.33894617349352,"w",0,0,0,0
